可以转换为MindSpore API的PyTorch/TensorFlow API,
"=HYPERLINK(""https://pytorch.org/docs/1.8.1/generated/torch.stack.html"",""torch.stack"")",PyTorch 1.8.1 APIs,"=HYPERLINK(""https://mindspore.cn/docs/zh-CN/r2.1/api_python/ops/mindspore.ops.stack.html"",""mindspore.ops.stack"")",功能一致，参数名不同
"=HYPERLINK(""https://pytorch.org/docs/1.8.1/generated/torch.reshape.html#torch.reshape"",""torch.reshape"")",PyTorch 1.8.1 APIs,"=HYPERLINK(""https://mindspore.cn/docs/zh-CN/r2.1/api_python/ops/mindspore.ops.reshape.html"",""mindspore.ops.reshape"")","=HYPERLINK(""https://www.mindspore.cn/docs/zh-CN/r2.1/note/api_mapping/pytorch_api_mapping.html#api映射一致标准及例外场景"",""一致（仅支持2.0及以上版本MindSpore）"")"
"=HYPERLINK(""https://pytorch.org/docs/1.8.1/generated/torch.matmul.html#torch.matmul"",""torch.matmul"")",PyTorch 1.8.1 APIs,"=HYPERLINK(""https://mindspore.cn/docs/zh-CN/r2.1/api_python/ops/mindspore.ops.matmul.html"",""mindspore.ops.matmul"")","=HYPERLINK(""https://www.mindspore.cn/docs/zh-CN/r2.1/note/api_mapping/pytorch_api_mapping.html#api映射一致标准及例外场景"",""一致"")"
"=HYPERLINK(""https://pytorch.org/docs/1.8.1/nn.functional.html#torch.nn.functional.softmax"",""torch.nn.functional.softmax"")",PyTorch 1.8.1 APIs,"=HYPERLINK(""https://mindspore.cn/docs/zh-CN/r2.1/api_python/ops/mindspore.ops.softmax.html#mindspore.ops.softmax"",""mindspore.ops.softmax"")","=HYPERLINK(""https://www.mindspore.cn/docs/zh-CN/r2.1/note/api_mapping/pytorch_diff/softmax.html"",""差异对比"")"
"=HYPERLINK(""https://pytorch.org/docs/1.8.1/generated/torch.nn.ReplicationPad1d.html"",""torch.nn.ReplicationPad1d"")",PyTorch 1.8.1 APIs,"=HYPERLINK(""https://www.mindspore.cn/docs/zh-CN/r2.1/api_python/nn/mindspore.nn.ReplicationPad1d.html"",""mindspore.nn.ReplicationPad1d"")","=HYPERLINK(""https://www.mindspore.cn/docs/zh-CN/r2.1/note/api_mapping/pytorch_api_mapping.html#api映射一致标准及例外场景"",""一致（仅支持2.0及以上版本MindSpore）"")"
"=HYPERLINK(""https://pytorch.org/docs/1.8.1/generated/torch.nn.Sequential.html"",""torch.nn.Sequential"")",PyTorch 1.8.1 APIs,"=HYPERLINK(""https://www.mindspore.cn/docs/zh-CN/r2.1/api_python/nn/mindspore.nn.SequentialCell.html"",""mindspore.nn.SequentialCell"")","=HYPERLINK(""https://www.mindspore.cn/docs/zh-CN/r2.1/note/api_mapping/pytorch_diff/SequentialCell.html"",""差异对比"")"
"=HYPERLINK(""https://pytorch.org/docs/1.8.1/generated/torch.nn.Dropout.html"",""torch.nn.Dropout"")",PyTorch 1.8.1 APIs,"=HYPERLINK(""https://mindspore.cn/docs/zh-CN/r2.1/api_python/nn/mindspore.nn.Dropout.html"",""mindspore.nn.Dropout"")","=HYPERLINK(""https://www.mindspore.cn/docs/zh-CN/r2.1/note/api_mapping/pytorch_diff/Dropout.html"",""差异对比"")"
"=HYPERLINK(""https://pytorch.org/docs/1.8.1/generated/torch.nn.Conv1d.html"",""torch.nn.Conv1d"")",PyTorch 1.8.1 APIs,"=HYPERLINK(""https://www.mindspore.cn/docs/zh-CN/r2.1/api_python/nn/mindspore.nn.Conv1d.html"",""mindspore.nn.Conv1d"")","=HYPERLINK(""https://www.mindspore.cn/docs/zh-CN/r2.1/note/api_mapping/pytorch_diff/Conv1d.html"",""差异对比"")"
"=HYPERLINK(""https://pytorch.org/docs/1.8.1/nn.html#torch.nn.ModuleList"",""torch.nn.ModuleList"")",PyTorch 1.8.1 APIs,"=HYPERLINK(""https://mindspore.cn/docs/zh-CN/r2.1/api_python/nn/mindspore.nn.CellList.html#mindspore.nn.CellList"",""mindspore.nn.CellList"")",功能一致，参数名不同
"=HYPERLINK(""https://pytorch.org/docs/1.8.1/generated/torch.nn.Flatten.html"",""torch.nn.Flatten"")",PyTorch 1.8.1 APIs,"=HYPERLINK(""https://www.mindspore.cn/docs/zh-CN/r2.1//api_python/nn/mindspore.nn.Flatten.html"",""mindspore.nn.Flatten"")","=HYPERLINK(""https://www.mindspore.cn/docs/zh-CN/r2.1/note/api_mapping/pytorch_api_mapping.html#api映射一致标准及例外场景"",""一致"")"
"=HYPERLINK(""https://pytorch.org/docs/1.8.1/generated/torch.nn.Linear.html"",""torch.nn.Linear"")",PyTorch 1.8.1 APIs,"=HYPERLINK(""https://www.mindspore.cn/docs/zh-CN/r2.1/api_python/nn/mindspore.nn.Dense.html"",""mindspore.nn.Dense"")","=HYPERLINK(""https://www.mindspore.cn/docs/zh-CN/r2.1/note/api_mapping/pytorch_diff/Dense.html"",""差异对比"")"
