可以转换为MindSpore API的PyTorch/TensorFlow API,
"=HYPERLINK(""https://pytorch.org/docs/1.8.1/generated/torch.einsum.html"",""torch.einsum"")",PyTorch 1.8.1 APIs,"=HYPERLINK(""https://www.mindspore.cn/docs/zh-CN/r2.1/api_python/ops/mindspore.ops.einsum.html"",""mindspore.ops.einsum"")","=HYPERLINK(""https://www.mindspore.cn/docs/zh-CN/r2.1/note/api_mapping/pytorch_api_mapping.html#api映射一致标准及例外场景"",""一致（仅支持2.0及以上版本MindSpore）"")"
"=HYPERLINK(""https://pytorch.org/docs/1.8.1/generated/torch.randint.html"",""torch.randint"")",PyTorch 1.8.1 APIs,"=HYPERLINK(""https://www.mindspore.cn/docs/zh-CN/r2.1/api_python/ops/mindspore.ops.randint.html"",""mindspore.ops.randint"")","=HYPERLINK(""https://www.mindspore.cn/docs/zh-CN/r2.1/note/api_mapping/pytorch_diff/randint.html"",""功能一致，默认值不同（仅支持2.0及以上版本MindSpore）"")"
"=HYPERLINK(""https://pytorch.org/docs/1.8.1/generated/torch.arange.html"",""torch.arange"")",PyTorch 1.8.1 APIs,"=HYPERLINK(""https://mindspore.cn/docs/zh-CN/r2.1/api_python/ops/mindspore.ops.arange.html"",""mindspore.ops.arange"")","=HYPERLINK(""https://www.mindspore.cn/docs/zh-CN/r2.1/note/api_mapping/pytorch_api_mapping.html#api映射一致标准及例外场景"",""一致（仅支持2.0及以上版本MindSpore）"")"
"=HYPERLINK(""https://pytorch.org/docs/1.8.1/generated/torch.matmul.html#torch.matmul"",""torch.matmul"")",PyTorch 1.8.1 APIs,"=HYPERLINK(""https://mindspore.cn/docs/zh-CN/r2.1/api_python/ops/mindspore.ops.matmul.html"",""mindspore.ops.matmul"")","=HYPERLINK(""https://www.mindspore.cn/docs/zh-CN/r2.1/note/api_mapping/pytorch_api_mapping.html#api映射一致标准及例外场景"",""一致"")"
"=HYPERLINK(""https://pytorch.org/docs/1.8.1/generated/torch.div.html"",""torch.div"")",PyTorch 1.8.1 APIs,"=HYPERLINK(""https://mindspore.cn/docs/zh-CN/r2.1/api_python/ops/mindspore.ops.div.html"",""mindspore.ops.div"")","=HYPERLINK(""https://www.mindspore.cn/docs/zh-CN/r2.1/note/api_mapping/pytorch_api_mapping.html#api映射一致标准及例外场景"",""一致"")"
"=HYPERLINK(""https://pytorch.org/docs/1.8.1/generated/torch.ones.html"",""torch.ones"")",PyTorch 1.8.1 APIs,"=HYPERLINK(""https://www.mindspore.cn/docs/zh-CN/r2.1/api_python/ops/mindspore.ops.ones.html"",""mindspore.ops.ones"")","=HYPERLINK(""https://www.mindspore.cn/docs/zh-CN/r2.1/note/api_mapping/pytorch_diff/ones.html"",""差异对比"")"
"=HYPERLINK(""https://pytorch.org/docs/1.8.1/generated/torch.nn.Dropout.html"",""torch.nn.Dropout"")",PyTorch 1.8.1 APIs,"=HYPERLINK(""https://mindspore.cn/docs/zh-CN/r2.1/api_python/nn/mindspore.nn.Dropout.html"",""mindspore.nn.Dropout"")","=HYPERLINK(""https://www.mindspore.cn/docs/zh-CN/r2.1/note/api_mapping/pytorch_diff/Dropout.html"",""差异对比"")"
"=HYPERLINK(""https://pytorch.org/docs/1.8.1/generated/torch.nn.Linear.html"",""torch.nn.Linear"")",PyTorch 1.8.1 APIs,"=HYPERLINK(""https://www.mindspore.cn/docs/zh-CN/r2.1/api_python/nn/mindspore.nn.Dense.html"",""mindspore.nn.Dense"")","=HYPERLINK(""https://www.mindspore.cn/docs/zh-CN/r2.1/note/api_mapping/pytorch_diff/Dense.html"",""差异对比"")"
,
暂时不能转换的API,
torch.softmax,,,"=HYPERLINK(""https://www.mindspore.cn/docs/zh-CN/master/migration_guide/analysis_and_preparation.html#%E7%BC%BA%E5%A4%B1api%E5%A4%84%E7%90%86%E7%AD%96%E7%95%A5"",""缺失api处理策略"")"
torch.nn.Module,,,"=HYPERLINK(""https://www.mindspore.cn/docs/zh-CN/master/migration_guide/analysis_and_preparation.html#%E7%BC%BA%E5%A4%B1api%E5%A4%84%E7%90%86%E7%AD%96%E7%95%A5"",""缺失api处理策略"")"
,
可能是PyTorch/TensorFlow API的情况,
"=HYPERLINK(""https://pytorch.org/docs/1.8.1/generated/torch.unsqueeze.html"",""torch.unsqueeze"")",PyTorch 1.8.1 APIs,"=HYPERLINK(""https://mindspore.cn/docs/zh-CN/r2.1/api_python/ops/mindspore.ops.unsqueeze.html"",""mindspore.ops.unsqueeze"")","=HYPERLINK(""https://www.mindspore.cn/docs/zh-CN/r2.1/note/api_mapping/pytorch_api_mapping.html#api映射一致标准及例外场景"",""一致（仅支持2.0及以上版本MindSpore）"")"
"=HYPERLINK(""https://pytorch.org/docs/1.8.1/generated/torch.squeeze.html"",""torch.squeeze"")",PyTorch 1.8.1 APIs,"=HYPERLINK(""https://mindspore.cn/docs/zh-CN/r2.1/api_python/ops/mindspore.ops.squeeze.html"",""mindspore.ops.squeeze"")",功能一致，参数名不一致（仅支持2.0及以上版本MindSpore）
torch.type_as,,,"=HYPERLINK(""https://www.mindspore.cn/docs/zh-CN/master/migration_guide/analysis_and_preparation.html#%E7%BC%BA%E5%A4%B1api%E5%A4%84%E7%90%86%E7%AD%96%E7%95%A5"",""缺失api处理策略"")"
torch.to,,,"=HYPERLINK(""https://www.mindspore.cn/docs/zh-CN/master/migration_guide/analysis_and_preparation.html#%E7%BC%BA%E5%A4%B1api%E5%A4%84%E7%90%86%E7%AD%96%E7%95%A5"",""缺失api处理策略"")"
