可以转换为MindSpore API的PyTorch/TensorFlow API,
"=HYPERLINK(""https://pytorch.org/docs/1.8.1/torch.html#torch.zeros_like"",""torch.zeros_like"")",PyTorch 1.8.1 APIs,"=HYPERLINK(""https://mindspore.cn/docs/zh-CN/r2.1/api_python/ops/mindspore.ops.zeros_like.html"",""mindspore.ops.zeros_like"")","=HYPERLINK(""https://www.mindspore.cn/docs/zh-CN/r2.1/note/api_mapping/pytorch_api_mapping.html#api映射一致标准及例外场景"",""一致（仅支持2.0及以上版本MindSpore）"")"
"=HYPERLINK(""https://pytorch.org/docs/1.8.1/generated/torch.cat.html"",""torch.cat"")",PyTorch 1.8.1 APIs,"=HYPERLINK(""https://mindspore.cn/docs/zh-CN/r2.1/api_python/ops/mindspore.ops.cat.html"",""mindspore.ops.cat"")","=HYPERLINK(""https://www.mindspore.cn/docs/zh-CN/r2.1/note/api_mapping/pytorch_diff/cat.html"",""功能一致，参数数据类型不一致（仅支持2.0及以上版本MindSpore）"")"
"=HYPERLINK(""https://pytorch.org/docs/1.8.1/generated/torch.zeros.html"",""torch.zeros"")",PyTorch 1.8.1 APIs,"=HYPERLINK(""https://www.mindspore.cn/docs/zh-CN/r2.1/api_python/ops/mindspore.ops.zeros.html"",""mindspore.ops.zeros"")","=HYPERLINK(""https://www.mindspore.cn/docs/zh-CN/r2.1/note/api_mapping/pytorch_diff/zeros.html"",""差异对比"")"
"=HYPERLINK(""https://pytorch.org/docs/1.8.1/generated/torch.nn.L1Loss.html#torch.nn.L1Loss"",""torch.nn.L1Loss"")",PyTorch 1.8.1 APIs,"=HYPERLINK(""https://mindspore.cn/docs/zh-CN/r2.1/api_python/nn/mindspore.nn.L1Loss.html"",""mindspore.nn.L1Loss"")","=HYPERLINK(""https://www.mindspore.cn/docs/zh-CN/r2.1/note/api_mapping/pytorch_api_mapping.html#api映射一致标准及例外场景"",""一致"")"
"=HYPERLINK(""https://pytorch.org/docs/1.8.1/generated/torch.nn.MSELoss.html"",""torch.nn.MSELoss"")",PyTorch 1.8.1 APIs,"=HYPERLINK(""https://www.mindspore.cn/docs/zh-CN/r2.1/api_python/nn/mindspore.nn.MSELoss.html"",""mindspore.nn.MSELoss"")","=HYPERLINK(""https://www.mindspore.cn/docs/zh-CN/r2.1/note/api_mapping/pytorch_api_mapping.html#api映射一致标准及例外场景"",""一致"")"
"=HYPERLINK(""https://pytorch.org/docs/1.8.1/generated/torch.nn.SmoothL1Loss.html"",""torch.nn.SmoothL1Loss"")",PyTorch 1.8.1 APIs,"=HYPERLINK(""https://www.mindspore.cn/docs/zh-CN/r2.1/api_python/nn/mindspore.nn.SmoothL1Loss.html"",""mindspore.nn.SmoothL1Loss"")","=HYPERLINK(""https://www.mindspore.cn/docs/zh-CN/r2.1/note/api_mapping/pytorch_diff/SmoothL1Loss.html"",""差异对比"")"
"=HYPERLINK(""https://pytorch.org/docs/1.8.1/optim.html#torch.optim.Adam"",""torch.optim.Adam"")",PyTorch 1.8.1 APIs,"=HYPERLINK(""https://mindspore.cn/docs/zh-CN/r2.1/api_python/nn/mindspore.nn.Adam.html"",""mindspore.nn.Adam"")","=HYPERLINK(""https://www.mindspore.cn/docs/zh-CN/r2.1/note/api_mapping/pytorch_diff/Adam.html"",""差异对比"")"
,
暂时不能转换的API,
torch.no_grad,,,"=HYPERLINK(""https://www.mindspore.cn/docs/zh-CN/master/migration_guide/analysis_and_preparation.html#%E7%BC%BA%E5%A4%B1api%E5%A4%84%E7%90%86%E7%AD%96%E7%95%A5"",""缺失api处理策略"")"
